;NO;FR;ES;CH;SE;DE;AT;IT;BG;HR;PT;RO;CZ;HU;BA;RS;SI;FI;PL;SK;MK;ME
2015-01-02 09:00:00;5859.044840;1494.978075;4011.478343;384.530558;3884.020568;1722.537933;146.872157;289.001234;345.423924;628.159991;430.296241;383.450435;177.875952;31.654954;357.785021;68.214323;335.707479;1411.088775;276.651338;458.800421;106.773641;112.003102
2015-01-02 10:00:00;5859.044840;1494.978075;4011.478343;384.530558;3884.020568;1722.537933;146.872157;289.001234;345.423924;628.159991;430.296241;383.450435;177.875952;31.654954;357.785021;68.214323;335.707479;1411.088775;276.651338;458.800421;106.773641;112.003102
2015-01-02 11:00:00;5859.044840;1494.978075;4011.478343;384.530558;3884.020568;1722.537933;146.872157;289.001234;345.423924;628.159991;430.296241;383.450435;177.875952;31.654954;357.785021;68.214323;335.707479;1411.088775;276.651338;458.800421;106.773641;112.003102
2015-01-02 12:00:00;5859.044840;1494.978075;4011.478343;384.530558;3884.020568;1722.537933;146.872157;289.001234;345.423924;628.159991;430.296241;383.450435;177.875952;31.654954;357.785021;68.214323;335.707479;1411.088775;276.651338;458.800421;106.773641;112.003102
2015-01-02 13:00:00;5859.044840;1494.978075;4011.478343;384.530558;3884.020568;1722.537933;146.872157;289.001234;345.423924;628.159991;430.296241;383.450435;177.875952;31.654954;357.785021;68.214323;335.707479;1411.088775;276.651338;458.800421;106.773641;112.003102
2015-01-02 14:00:00;5859.044840;1494.978075;4011.478343;384.530558;3884.020568;1722.537933;146.872157;289.001234;345.423924;628.159991;430.296241;383.450435;177.875952;31.654954;357.785021;68.214323;335.707479;1411.088775;276.651338;458.800421;106.773641;112.003102
2015-01-02 15:00:00;5859.044840;1494.978075;4011.478343;384.530558;3884.020568;1722.537933;146.872157;289.001234;345.423924;628.159991;430.296241;383.450435;177.875952;31.654954;357.785021;68.214323;335.707479;1411.088775;276.651338;458.800421;106.773641;112.003102
2015-01-02 16:00:00;5859.044840;1494.978075;4011.478343;384.530558;3884.020568;1722.537933;146.872157;289.001234;345.423924;628.159991;430.296241;383.450435;177.875952;31.654954;357.785021;68.214323;335.707479;1411.088775;276.651338;458.800421;106.773641;112.003102
2015-01-02 17:00:00;5859.044840;1494.978075;4011.478343;384.530558;3884.020568;1722.537933;146.872157;289.001234;345.423924;628.159991;430.296241;383.450435;177.875952;31.654954;357.785021;68.214323;335.707479;1411.088775;276.651338;458.800421;106.773641;112.003102
2015-01-02 18:00:00;5859.044840;1494.978075;4011.478343;384.530558;3884.020568;1722.537933;146.872157;289.001234;345.423924;628.159991;430.296241;383.450435;177.875952;31.654954;357.785021;68.214323;335.707479;1411.088775;276.651338;458.800421;106.773641;112.003102
2015-01-02 19:00:00;5859.044840;1494.978075;4011.478343;384.530558;3884.020568;1722.537933;146.872157;289.001234;345.423924;628.159991;430.296241;383.450435;177.875952;31.654954;357.785021;68.214323;335.707479;1411.088775;276.651338;458.800421;106.773641;112.003102
2015-01-02 20:00:00;5859.044840;1494.978075;4011.478343;384.530558;3884.020568;1722.537933;146.872157;289.001234;345.423924;628.159991;430.296241;383.450435;177.875952;31.654954;357.785021;68.214323;335.707479;1411.088775;276.651338;458.800421;106.773641;112.003102
2015-01-02 21:00:00;5859.044840;1494.978075;4011.478343;384.530558;3884.020568;1722.537933;146.872157;289.001234;345.423924;628.159991;430.296241;383.450435;177.875952;31.654954;357.785021;68.214323;335.707479;1411.088775;276.651338;458.800421;106.773641;112.003102
2015-01-02 22:00:00;5859.044840;1494.978075;4011.478343;384.530558;3884.020568;1722.537933;146.872157;289.001234;345.423924;628.159991;430.296241;383.450435;177.875952;31.654954;357.785021;68.214323;335.707479;1411.088775;276.651338;458.800421;106.773641;112.003102
2015-01-02 23:00:00;5859.044840;1494.978075;4011.478343;384.530558;3884.020568;1722.537933;146.872157;289.001234;345.423924;628.159991;430.296241;383.450435;177.875952;31.654954;357.785021;68.214323;335.707479;1411.088775;276.651338;458.800421;106.773641;112.003102
2015-01-03 00:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 01:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 02:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 03:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 04:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 05:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 06:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 07:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 08:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 09:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 10:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 11:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 12:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 13:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 14:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 15:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 16:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 17:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 18:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 19:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 20:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 21:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 22:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-03 23:00:00;5738.108467;1489.203415;4079.247922;370.248797;3744.914901;1474.669364;139.900064;288.260198;322.766259;480.116932;444.673756;371.936882;179.445875;30.710641;342.603392;65.409289;299.878576;1397.073879;252.527227;466.408692;95.018594;87.418937
2015-01-04 00:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 01:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 02:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 03:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 04:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 05:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 06:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 07:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 08:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 09:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 10:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 11:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 12:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 13:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 14:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 15:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 16:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 17:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 18:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 19:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 20:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 21:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 22:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-04 23:00:00;5515.142666;1539.924580;4294.517407;420.133411;3803.567747;1731.995068;143.774328;326.675237;335.779115;581.209724;462.903081;360.838582;177.336355;31.354768;360.041584;65.386166;305.193004;1363.164971;214.811998;466.142621;108.201542;92.315420
2015-01-05 00:00:00;5421.205051;1442.726684;4319.206635;402.908189;3779.985147;1702.354491;139.737853;288.337766;364.821644;822.183992;466.821426;400.065360;189.856364;31.683176;393.230134;64.666334;352.303537;1328.198073;263.198470;452.663364;127.074866;131.184235
2015-01-05 01:00:00;5421.205051;1442.726684;4319.206635;402.908189;3779.985147;1702.354491;139.737853;288.337766;364.821644;822.183992;466.821426;400.065360;189.856364;31.683176;393.230134;64.666334;352.303537;1328.198073;263.198470;452.663364;127.074866;131.184235
2015-01-05 02:00:00;5421.205051;1442.726684;4319.206635;402.908189;3779.985147;1702.354491;139.737853;288.337766;364.821644;822.183992;466.821426;400.065360;189.856364;31.683176;393.230134;64.666334;352.303537;1328.198073;263.198470;452.663364;127.074866;131.184235
2015-01-05 03:00:00;5421.205051;1442.726684;4319.206635;402.908189;3779.985147;1702.354491;139.737853;288.337766;364.821644;822.183992;466.821426;400.065360;189.856364;31.683176;393.230134;64.666334;352.303537;1328.198073;263.198470;452.663364;127.074866;131.184235
2015-01-05 04:00:00;5421.205051;1442.726684;4319.206635;402.908189;3779.985147;1702.354491;139.737853;288.337766;364.821644;822.183992;466.821426;400.065360;189.856364;31.683176;393.230134;64.666334;352.303537;1328.198073;263.198470;452.663364;127.074866;131.184235
2015-01-05 05:00:00;5421.205051;1442.726684;4319.206635;402.908189;3779.985147;1702.354491;139.737853;288.337766;364.821644;822.183992;466.821426;400.065360;189.856364;31.683176;393.230134;64.666334;352.303537;1328.198073;263.198470;452.663364;127.074866;131.184235
2015-01-05 06:00:00;5421.205051;1442.726684;4319.206635;402.908189;3779.985147;1702.354491;139.737853;288.337766;364.821644;822.183992;466.821426;400.065360;189.856364;31.683176;393.230134;64.666334;352.303537;1328.198073;263.198470;452.663364;127.074866;131.184235
2015-01-05 07:00:00;5421.205051;1442.726684;4319.206635;402.908189;3779.985147;1702.354491;139.737853;288.337766;364.821644;822.183992;466.821426;400.065360;189.856364;31.683176;393.230134;64.666334;352.303537;1328.198073;263.198470;452.663364;127.074866;131.184235
2015-01-05 08:00:00;5421.205051;1442.726684;4319.206635;402.908189;3779.985147;1702.354491;139.737853;288.337766;364.821644;822.183992;466.821426;400.065360;189.856364;31.683176;393.230134;64.666334;352.303537;1328.198073;263.198470;452.663364;127.074866;131.184235
2015-01-05 09:00:00;5421.205051;1442.726684;4319.206635;402.908189;3779.985147;1702.354491;139.737853;288.337766;364.821644;822.183992;466.821426;400.065360;189.856364;31.683176;393.230134;64.666334;352.303537;1328.198073;263.198470;452.663364;127.074866;131.184235
2015-01-05 10:00:00;5421.205051;1442.726684;4319.206635;402.908189;3779.985147;1702.354491;139.737853;288.337766;364.821644;822.183992;466.821426;400.065360;189.856364;31.683176;393.230134;64.666334;352.303537;1328.198073;263.198470;452.663364;127.074866;131.184235
