;NO;FR;ES;CH;SE;DE;AT;IT;BG;HR;PT;RO;CZ;HU;BA;RS;SI;FI;PL;SK;MK;ME
2015-02-05 20:00:00;11535.286165;1768.321279;3504.934809;195.298853;8070.055598;3383.722262;255.017738;695.780004;515.556386;1296.948563;499.132352;873.364233;322.477161;55.109607;661.643589;90.182321;535.348891;3144.140298;376.055583;778.950080;172.544745;301.938244
2015-02-05 21:00:00;11535.286165;1768.321279;3504.934809;195.298853;8070.055598;3383.722262;255.017738;695.780004;515.556386;1296.948563;499.132352;873.364233;322.477161;55.109607;661.643589;90.182321;535.348891;3144.140298;376.055583;778.950080;172.544745;301.938244
2015-02-05 22:00:00;11535.286165;1768.321279;3504.934809;195.298853;8070.055598;3383.722262;255.017738;695.780004;515.556386;1296.948563;499.132352;873.364233;322.477161;55.109607;661.643589;90.182321;535.348891;3144.140298;376.055583;778.950080;172.544745;301.938244
2015-02-05 23:00:00;11535.286165;1768.321279;3504.934809;195.298853;8070.055598;3383.722262;255.017738;695.780004;515.556386;1296.948563;499.132352;873.364233;322.477161;55.109607;661.643589;90.182321;535.348891;3144.140298;376.055583;778.950080;172.544745;301.938244
2015-02-06 00:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 01:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 02:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 03:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 04:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 05:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 06:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 07:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 08:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 09:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 10:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 11:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 12:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 13:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 14:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 15:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 16:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 17:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 18:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 19:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 20:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 21:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 22:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-06 23:00:00;12188.723501;1815.486094;3517.502945;191.305299;8118.535810;3537.851363;256.126828;752.835212;591.707967;1071.828069;503.205979;881.502108;324.233685;57.984637;596.098360;77.534241;501.225126;3180.064390;387.536120;775.646271;173.697665;252.146656
2015-02-07 00:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 01:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 02:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 03:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 04:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 05:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 06:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 07:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 08:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 09:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 10:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 11:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 12:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 13:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 14:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 15:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 16:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 17:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 18:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 19:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 20:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 21:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 22:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-07 23:00:00;12053.479694;1897.527922;3494.543530;207.838999;8020.813145;3037.132695;258.304651;755.513988;570.354145;973.110722;514.071352;849.050250;329.922513;59.672196;599.305601;81.475824;472.640865;3147.725079;348.631316;777.182880;158.160122;213.129229
2015-02-08 00:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 01:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 02:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 03:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 04:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 05:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 06:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 07:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 08:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 09:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 10:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 11:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 12:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 13:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 14:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 15:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 16:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 17:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 18:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 19:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 20:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 21:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 22:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-08 23:00:00;12730.032665;1739.107815;3512.176392;197.247783;7996.502125;2976.577863;256.523519;746.270882;560.105253;944.268033;508.872146;866.256220;349.445667;58.704285;569.508911;85.121727;457.049077;3142.070311;356.058627;778.660140;151.926179;198.529733
2015-02-09 00:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 01:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 02:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 03:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 04:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 05:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 06:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 07:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 08:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 09:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 10:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 11:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 12:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 13:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 14:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 15:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 16:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 17:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 18:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 19:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 20:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 21:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 22:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-09 23:00:00;12115.907463;1939.873573;3553.975404;228.300669;8107.986526;3178.900118;261.531973;816.980095;522.336058;948.009444;517.409383;826.168661;354.013420;59.033407;572.519865;94.717917;468.233259;3136.210703;362.417490;770.073291;162.091746;235.658727
2015-02-10 00:00:00;11381.956583;1946.920791;3780.361914;239.092250;8088.655030;3327.368885;274.994058;787.837023;559.191687;899.424630;528.247831;905.682217;352.285667;59.795713;520.464707;94.025082;501.400426;3080.936100;382.969482;764.654133;161.213373;234.510759
2015-02-10 01:00:00;11381.956583;1946.920791;3780.361914;239.092250;8088.655030;3327.368885;274.994058;787.837023;559.191687;899.424630;528.247831;905.682217;352.285667;59.795713;520.464707;94.025082;501.400426;3080.936100;382.969482;764.654133;161.213373;234.510759
2015-02-10 02:00:00;11381.956583;1946.920791;3780.361914;239.092250;8088.655030;3327.368885;274.994058;787.837023;559.191687;899.424630;528.247831;905.682217;352.285667;59.795713;520.464707;94.025082;501.400426;3080.936100;382.969482;764.654133;161.213373;234.510759
2015-02-10 03:00:00;11381.956583;1946.920791;3780.361914;239.092250;8088.655030;3327.368885;274.994058;787.837023;559.191687;899.424630;528.247831;905.682217;352.285667;59.795713;520.464707;94.025082;501.400426;3080.936100;382.969482;764.654133;161.213373;234.510759
2015-02-10 04:00:00;11381.956583;1946.920791;3780.361914;239.092250;8088.655030;3327.368885;274.994058;787.837023;559.191687;899.424630;528.247831;905.682217;352.285667;59.795713;520.464707;94.025082;501.400426;3080.936100;382.969482;764.654133;161.213373;234.510759
2015-02-10 05:00:00;11381.956583;1946.920791;3780.361914;239.092250;8088.655030;3327.368885;274.994058;787.837023;559.191687;899.424630;528.247831;905.682217;352.285667;59.795713;520.464707;94.025082;501.400426;3080.936100;382.969482;764.654133;161.213373;234.510759
2015-02-10 06:00:00;11381.956583;1946.920791;3780.361914;239.092250;8088.655030;3327.368885;274.994058;787.837023;559.191687;899.424630;528.247831;905.682217;352.285667;59.795713;520.464707;94.025082;501.400426;3080.936100;382.969482;764.654133;161.213373;234.510759
