,2015,2020,2025,2030,2035,2040,2045,2050,0
AL,0.4312184175095382,0.4312184175095382,0.42403144388437924,0.4168444702592203,0.4096574966340613,0.40247052300890235,0.3952835493837434,0.3880965757585844,
AT,0.4747894023089147,0.4747894023089147,0.4668762456037661,0.45896308889861753,0.45104993219346895,0.44313677548832037,0.4352236187831718,0.42731046207802326,
BA,0.4312184175095382,0.4312184175095382,0.42403144388437924,0.4168444702592203,0.4096574966340613,0.40247052300890235,0.3952835493837434,0.3880965757585844,
BE,0.1575053439751163,0.1575053439751163,0.15488025490886437,0.15225516584261242,0.14963007677636048,0.14700498771010853,0.14437989864385659,0.1417548095776047,
BG,0.22137221219577605,0.22137221219577605,0.21768267532584645,0.21399313845591686,0.21030360158598727,0.20661406471605767,0.20292452784612808,0.19923499097619846,
CH,0.26509678428543193,0.26509678428543193,0.2606785045473414,0.2562602248092509,0.2518419450711604,0.2474236653330699,0.24300538559497936,0.23858710585688875,
CY,0.39171243116205623,0.39171243116205623,0.38518389064268865,0.3786553501233211,0.3721268096039535,0.3655982690845859,0.35906972856521835,0.3525411880458506,
CZ,0.16910926500180756,0.16910926500180756,0.16629077725177743,0.1634722895017473,0.16065380175171717,0.15783531400168704,0.15501682625165691,0.1521983385016268,
DE,0.1675339884439639,0.1675339884439639,0.16474175530323115,0.16194952216249842,0.15915728902176568,0.15636505588103294,0.1535728227403002,0.1507805895995675,
DK,0.3220322820080981,0.3220322820080981,0.3166650773079631,0.31129787260782815,0.3059306679076932,0.3005634632075582,0.29519625850742326,0.2898290538072883,
EE,0.1629320204946226,0.1629320204946226,0.16021648681971223,0.15750095314480186,0.1547854194698915,0.15206988579498112,0.14935435212007075,0.14663881844516036,
ES,0.2503406209036105,0.2503406209036105,0.24616827722188364,0.2419959335401568,0.23782358985842997,0.23365124617670313,0.2294789024949763,0.22530655881324943,
FI,0.47513166899382464,0.47513166899382464,0.46721280784392755,0.45929394669403045,0.45137508554413336,0.44345622439423626,0.43553736324433917,0.4276185020944422,
FR,0.28565479666859095,0.28565479666859095,0.2808938833907811,0.2761329701129712,0.27137205683516136,0.2666111435573515,0.26185023027954163,0.2570893170017319,
GB,0.16514245034204914,0.16514245034204914,0.16239007616968165,0.15963770199731417,0.15688532782494669,0.1541329536525792,0.15138057948021172,0.14862820530784424,
GR,0.22137221219577605,0.22137221219577605,0.21768267532584645,0.21399313845591686,0.21030360158598727,0.20661406471605767,0.20292452784612808,0.19923499097619846,
HR,0.4312184175095382,0.4312184175095382,0.42403144388437924,0.4168444702592203,0.4096574966340613,0.40247052300890235,0.3952835493837434,0.3880965757585844,
HU,0.4747894023089147,0.4747894023089147,0.4668762456037661,0.45896308889861753,0.45104993219346895,0.44313677548832037,0.4352236187831718,0.42731046207802326,
IE,0.16514245034204914,0.16514245034204914,0.16239007616968165,0.15963770199731417,0.15688532782494669,0.1541329536525792,0.15138057948021172,0.14862820530784424,
IS,0.7772137841896047,0.7772137841896047,0.764260221119778,0.7513066580499512,0.7383530949801245,0.7253995319102977,0.712445968840471,0.6994924057706443,
IT,0.16022364811049633,0.16022364811049633,0.15755325397532138,0.15488285984014644,0.1522124657049715,0.14954207156979654,0.1468716774346216,0.1442012832994467,
LT,0.1629320204946226,0.1629320204946226,0.16021648681971223,0.15750095314480186,0.1547854194698915,0.15206988579498112,0.14935435212007075,0.14663881844516036,
LU,0.1575053439751163,0.1575053439751163,0.15488025490886437,0.15225516584261242,0.14963007677636048,0.14700498771010853,0.14437989864385659,0.1417548095776047,
LV,0.1629320204946226,0.1629320204946226,0.16021648681971223,0.15750095314480186,0.1547854194698915,0.15206988579498112,0.14935435212007075,0.14663881844516036,
ME,0.4312184175095382,0.4312184175095382,0.42403144388437924,0.4168444702592203,0.4096574966340613,0.40247052300890235,0.3952835493837434,0.3880965757585844,
MK,0.4312184175095382,0.4312184175095382,0.42403144388437924,0.4168444702592203,0.4096574966340613,0.40247052300890235,0.3952835493837434,0.3880965757585844,
MT,,,0.0,0.0,0.0,0.0,0.0,,
NL,0.1575053439751163,0.1575053439751163,0.15488025490886437,0.15225516584261242,0.14963007677636048,0.14700498771010853,0.14437989864385659,0.1417548095776047,
NO,0.43212060259536345,0.43212060259536345,0.4249185925521074,0.41771658250885135,0.4105145724655953,0.40331256242233926,0.3961105523790832,0.3889085423358271,
PL,0.19097018082320197,0.19097018082320197,0.1877873444761486,0.18460450812909523,0.18142167178204188,0.17823883543498853,0.17505599908793518,0.17187316274088177,
PT,0.2503406209036105,0.2503406209036105,0.24616827722188364,0.2419959335401568,0.23782358985842997,0.23365124617670313,0.2294789024949763,0.22530655881324943,
RO,0.22137221219577605,0.22137221219577605,0.21768267532584645,0.21399313845591686,0.21030360158598727,0.20661406471605767,0.20292452784612808,0.19923499097619846,
RS,0.4312184175095382,0.4312184175095382,0.42403144388437924,0.4168444702592203,0.4096574966340613,0.40247052300890235,0.3952835493837434,0.3880965757585844,
SE,0.4332363101745281,0.4332363101745281,0.42601570500495267,0.4187950998353772,0.41157449466580176,0.4043538894962263,0.39713328432665085,0.38991267915707534,
SI,0.4312184175095382,0.4312184175095382,0.42403144388437924,0.4168444702592203,0.4096574966340613,0.40247052300890235,0.3952835493837434,0.3880965757585844,
SK,0.16910926500180756,0.16910926500180756,0.16629077725177743,0.1634722895017473,0.16065380175171717,0.15783531400168704,0.15501682625165691,0.1521983385016268,
TR,0.27,0.27,0.2516666666666667,0.23333333333333336,0.21500000000000002,0.19666666666666668,0.17833333333333334,0.24,
TR,,,,,,,,,
