,2015.0,2020.0,2025.0,2030.0,2035.0,2040.0,2045.0,2050.0,
AL,,,,,,,,,
AT,2971,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,
BA,,420.0,420.0,420.0,420.0,420.0,420.0,420.0,
BE,1308,1308.0,1308.0,1308.0,1308.0,1308.0,1308.0,1308.0,
BG,1399,864.0,864.0,864.0,864.0,864.0,864.0,864.0,
CH,3940,6641.0,6641.0,6641.0,6641.0,6641.0,6641.0,6641.0,
CY,,,,,,,,,
CZ,1175,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,
DE,8699,9422.0,9422.0,9422.0,9422.0,9422.0,9422.0,9422.0,
DK,,,,,,,,,
EE,,,,,,,,,
ES,4825,5645.0,5645.0,5645.0,5645.0,5645.0,5645.0,5645.0,
FI,,,,,,,,,
FR,4965,5023.0,5023.0,5023.0,5023.0,5023.0,5023.0,5023.0,
UK,2744,2444.0,2444.0,2444.0,2444.0,2444.0,2444.0,2444.0,
EL,693,699.0,699.0,699.0,699.0,699.0,699.0,699.0,
HR,281,283.0,283.0,283.0,283.0,283.0,283.0,283.0,
HU,,,,,,,,,
IE,292,292.0,292.0,292.0,292.0,292.0,292.0,292.0,
IS,,,,,,,,,
IT,4714,7574.0,7574.0,7574.0,7574.0,7574.0,7574.0,7574.0,
LT,900,900.0,900.0,900.0,900.0,900.0,900.0,900.0,
LU,,,,,,,,,
LV,,,,,,,,,
ME,,,,,,,,,
MK,,,,,,,,,
MT,,,,,,,,,
NL,,,,,,,,,
NO,,,,,,,,,
PL,1770,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,
PT,1245,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,
RO,,92.0,92.0,92.0,92.0,92.0,92.0,92.0,
RS+KS,614,639.0,639.0,639.0,639.0,639.0,639.0,639.0,
SE,,,,,,,,,
SI,180,180.0,180.0,180.0,180.0,180.0,180.0,180.0,
SK,916,916.0,916.0,916.0,916.0,916.0,916.0,916.0,
TR,,,,,,,,,
total,43631,52234.0,52234.0,52234.0,52234.0,52234.0,52234.0,52234.0,
EU28,39077,44534.0,44534.0,44534.0,44534.0,44534.0,44534.0,44534.0,
