,2015,2020,2025,2030,2035,2040,2045,2050,0
AL,0,0.0,2.0,4.0,8.0,10.0,10.0,10.0,
AT,194,190.0,225.92419422252237,195.40881909866303,166.10133763610335,129.04936036347334,117.31760033043025,106.65236393675482,
BA,1,1.0,1.209288976443712,1.0459514159123176,0.8890792651364061,0.6907536815244864,0.7535494707539854,0.6850449734127143,
BE,183,183.0,217.60067127748204,188.2095468160807,159.9818146705627,124.29491024481904,112.99537294983544,102.72306631803228,
BG,20,29.0,34.48316648659552,29.82555659926962,25.35230942866841,19.697007634424878,17.906370576749882,16.278518706136264,
CH,74,74.0,89.48738425683467,77.40040477751148,65.79186562009403,51.11577243281197,55.762660835794904,50.69332803254085,
CY,10,10.0,11.89074706434328,10.284674689403316,8.74217566505807,6.792071598077543,6.174610543706855,5.613282312460781,
CZ,368,372.0,442.33579079357014,382.58989844580344,325.2089347401603,252.66506344848466,229.69551222589504,208.81410202354107,
DE,4803,6169.0,7335.40186399337,6344.615815892906,5393.048167774324,4190.028968854036,3809.1172444127583,3462.833858557055,
DK,102,112.0,133.17636712064478,115.18835652131716,97.91236744865041,76.0712018984685,69.15563808951678,62.868761899560745,
EE,11,11.0,13.07982177077761,11.313142158343648,9.616393231563878,7.4712787578852975,6.79207159807754,6.174610543706859,
ES,224,230.0,273.48718247989547,236.54751785627627,201.07004029633563,156.2176467557835,142.01604250525767,129.10549318659795,
FI,102,114.0,135.5545165335134,117.24529145919782,99.66080258166201,77.42961621808399,70.39056019825814,63.99141836205289,
FR,320,433.0,514.8693478860641,445.3264140511636,378.5362062970145,294.09670019675764,267.3606365425068,243.05512412955179,
GB,1488,1731.0,2058.288316837822,1780.2771887357142,1513.2706076215522,1175.7075936272229,1068.8250851156567,971.6591682869612,
GR,49,83.0,98.69320063404925,85.36279992204753,72.560058019982,56.37419426404361,51.24926751276689,46.59024319342447,
HR,28,52.0,61.83188473458506,53.48030838489724,45.45931345830196,35.31877231000322,32.10797482727564,29.18906802479605,
HU,69,68.0,80.85708003753433,69.93578788794257,59.446794522394896,46.186086866927305,41.98735169720662,38.17031972473331,
IE,53,62.0,73.72263179892835,63.76498307430057,54.20148912336005,42.110843908080774,38.2825853709825,34.80235033725684,
IS,,,,,,,,,
IT,1336,1432.0,1702.754979613958,1472.765415522555,1251.8795552363158,972.6246528447043,884.2042298588217,803.8220271443838,
LT,21,40.0,47.56298825737312,41.13869875761326,34.96870266023228,27.168286392310172,24.69844217482742,22.453129249843123,
LU,12,12.0,14.268896477211939,12.34160962728398,10.490610798069685,8.150485917693052,7.409532652448226,6.7359387749529365,
LV,60,60.0,71.34448238605968,61.70804813641989,52.45305399034842,40.75242958846526,37.04766326224113,33.67969387476468,
ME,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MK,4,7.0,5.95,5.146338919734597,4.374489249971136,3.3986784673729296,3.089707697611753,2.80882517964705,
MT,3,3.0,2.55,2.205573822743399,1.874781107130487,1.4565764860169699,1.3241604418336084,1.2037822198487356,
NL,239,221.0,262.7855101219865,227.29131063581326,193.20208219778334,150.1047823175137,136.4588930159215,124.05353910538324,
NO,17,10.0,8.5,7.351912742477996,6.249270357101622,4.855254953389899,4.413868139445361,4.012607399495785,
PL,216,282.0,335.3190672144806,290.02782624117356,246.52935375463764,191.53641906578676,174.12401733253336,158.29456121139404,
PT,66,70.0,83.23522945040297,71.99272282582322,61.19522965540651,47.54450118654281,43.22227380594799,39.29297618722547,
RO,14,22.0,26.15964354155522,22.626284316687297,19.232786463127756,14.942557515770595,13.58414319615508,12.349221087413717,
RS,5,15.0,12.75,11.027869113716994,9.373905535652433,7.2828824300848485,6.620802209168041,6.018911099243677,
SE,95,95.0,112.96209711126119,97.70440954933152,83.05066881805169,64.52468018173667,58.658800165215126,53.32618196837741,
SI,32,27.0,32.105017073726856,27.768621661388956,23.603874295656794,18.33859331480937,16.67144846800851,15.155862243644108,
SK,91,91.0,108.20579828552387,93.59053967357019,79.55379855202845,61.807851542505645,56.18895594773238,51.0808690433931,
TR,252,457.0,388.45,335.9824123312444,285.59165531954415,221.8851513699184,201.713773972653,183.37615815695736,
total,10562,12768.0,15018.797166438519,12992.49205166433,11048.473575391981,8587.691626635533,7817.320847143994,7107.564406494545,
EU28,10209,12204.0,14510.450493205239,12550.537162363733,10668.20331004448,8288.463133300429,7534.966484818568,6849.969531653248,
