,2015,2020,2025,2030,2035,2040,2045,2050,0
AL,,,,,,,,,
AT,,,,,,,,,
BA,,,,,,,,,
BE,,,,,,,,,
BG,,,,,,,,,
CH,,,,,,,,,
CY,,,50.0,83.0,83.0,83.0,83.0,83.0,
CZ,,,,,,,,,
DE,2,2.0,2.0,2.0,,,,,
DK,,,,,,,,,
EE,,,,,,,,,
ES,2304.06,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,2304.0,
FI,,,,,,,,,
FR,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,
GB,,,,,,,,,
GR,,50.0,150.0,190.0,215.0,240.0,240.0,240.0,
HR,,,100.0,100.0,100.0,100.0,100.0,100.0,
HU,,,,945.0,1198.0,1198.0,1576.0,1576.0,
IE,,,,,,,,,
IS,,,,,,,,,
IT,,211.75,1890.5,3569.25,5248.0,5991.85,6735.7,6735.7,
LT,,,,,,,,,
LU,,,,,,,,,
LV,,,,,,,,,
ME,,,,,,,,,
MK,,,,,,,,,
MT,,,,,,,,,
NL,,,,,,,,,
NO,,,,,,,,,
PL,,,,,,,,,
PT,,,,,,,,,
RO,,,,,,,,,
RS,,,,,,,,,
SE,,,,,,,,,
SI,,,,,,,,,
SK,,,,,,,,,
TR,,,,,,,,,
total,,2568.5,4497.25,7194.0,9148.75,9917.6,11039.45,11039.45,
EU28,0,2568.5,4497.25,7194.0,9148.75,9917.6,11039.45,11039.45,
