,2015.0,2020.0,2025.0,2030.0,2035.0,2040.0,2045.0,2050.0,
AL,,,,,,,,,
AT,,,,,,,,,
BA,,,,,,,,,
BE,,,,,,,,,
BG,,,,,,,,,
CH,,,,,,,,,
CY,,,,,,,,,
CZ,,,,,,,,,
DE,,,,,,,,,
DK,,,,,,,,,
EE,,,,,,,,,
ES,,,,,,,,,
FI,,,,,,,,,
FR,,,,,,,,,
UK,,,,,,,,,
EL,,,,,,,,,
HR,,,,,,,,,
HU,,,,,,,,,
IE,,,,,,,,,
IS,,,,,,,,,
IT,,,,,,,,,
LT,,,,,,,,,
LU,,,,,,,,,
LV,,,,,,,,,
ME,,,,,,,,,
MK,,,,,,,,,
MT,,,,,,,,,
NL,,,,,,,,,
NO,,,,,,,,,
PL,,,,,,,,,
PT,,,,,,,,,
RO,,,,,,,,,
RS+KS,,,,,,,,,
SE,,,,,,,,,
SI,,,,,,,,,
SK,,,,,,,,,
TR,,,,,,,,,
total,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
EU28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
