,2015,2020,2025,2030,2035,2040,2045,2050,0
AL,,,,,,,,,
AT,,,,,,,,,
BA,,,,,,,,,
BE,,,,,,,,,
BG,,,,,,,,,
CH,,,,,,,,,
CY,0,0.0,0.10793603967116477,0.19053093981382468,0.19587535199999997,0.20182641288983388,0.20182641288983388,0.20182641288983388,
CZ,,,,,,,,,
DE,0.004044129586846591,0.004044129586846591,0.004317441586846591,0.0045911069834656554,0.0,0.0,0.0,0.0,
DK,,,,,,,,,
EE,,,,,,,,,
ES,4.658958607934879,4.658837284047273,4.973692708047273,5.288955244952435,5.437310975999999,5.602506690339486,5.602506690339486,5.602506690339486,
FI,,,,,,,,,
FR,0,0.0015165485950674718,0.0016190405950674718,0.0017216651187996208,0.0017699579999999999,0.0018237326465948848,0.0018237326465948848,0.0018237326465948848,
GB,,,,,,,,,
GR,0,0.10110323967116477,0.3238081190134943,0.43615516342923727,0.50738796,0.5835944469103631,0.5835944469103631,0.5835944469103631,
HR,0,0.0,0.21587207934232955,0.22955534917328277,0.23599439999999997,0.24316435287931798,0.24316435287931798,0.24316435287931798,
HU,0,0.0,0.0,2.169298049687522,2.8272129119999994,2.913108947494229,3.8322702013780514,3.8322702013780514,
IE,,,,,,,,,
IS,,,,,,,,,
IT,0,0.4281722200073828,4.08106165996674,8.193404300367396,12.384986111999998,14.570043277999412,16.37882131689222,16.37882131689222,
LT,,,,,,,,,
LU,,,,,,,,,
LV,,,,,,,,,
ME,,,,,,,,,
MK,,,,,,,,,
MT,,,,,,,,,
NL,,,,,,,,,
NO,,,,,,,,,
PL,,,,,,,,,
PT,,,,,,,,,
RO,,,,,,,,,
RS,,,,,,,,,
SE,,,,,,,,,
SI,,,,,,,,,
SK,,,,,,,,,
TR,,,,,,,,,
total,4.663002737521725,5.193673421907735,9.708307088222917,16.51421181952596,21.590537669999996,24.116067861159237,26.84400715393587,26.84400715393587,
EU28,4.663002737521725,5.193673421907735,9.708307088222917,16.51421181952596,21.590537669999996,24.116067861159237,26.84400715393587,26.84400715393587,
